customer_id,name,email,tenure_months,monthly_charge_usd,total_charges_usd,num_complaints_90d,late_payments_12m,support_calls_30d,avg_data_usage_gb,num_services,discount_pct_active,contract_type,payment_method,has_competitor_offer,plan_type,current_debt_usd,preferred_channel,last_complaint_text,churn
619,Cliente 619,user619@demo.com,5,19.34,86.12,1,4,0,23.4,3,20,month_to_month,cash,0,basic,49.96,phone,Internet inestable en horas pico,0
620,Cliente 620,user620@demo.com,10,15.0,137.03,1,1,0,16.0,4,0,one_year,electronic_check,1,basic,0.0,whatsapp,Velocidad menor a la contratada,0
621,Cliente 621,user621@demo.com,31,75.74,2034.69,1,1,0,5.9,4,15,one_year,bank_transfer,0,standard,0.0,phone,Velocidad menor a la contratada,1
622,Cliente 622,user622@demo.com,34,33.33,999.17,0,1,0,42.5,1,5,month_to_month,electronic_check,1,basic,0.0,chat,sin quejas registradas,0
623,Cliente 623,user623@demo.com,12,44.98,503.82,1,1,1,18.3,4,20,month_to_month,electronic_check,0,standard,0.0,whatsapp,Cargo por servicio que no solicite,1
624,Cliente 624,user624@demo.com,30,24.5,754.03,0,0,2,10.8,2,0,month_to_month,bank_transfer,0,basic,0.0,whatsapp,sin quejas registradas,0
625,Cliente 625,user625@demo.com,43,23.98,888.28,1,1,0,5.3,2,20,month_to_month,credit_card,1,basic,0.0,chat,Demoras al contestar en el call center,0
626,Cliente 626,user626@demo.com,17,51.18,776.56,1,2,0,24.3,1,15,two_year,credit_card,0,standard,0.0,whatsapp,Velocidad menor a la contratada,0
627,Cliente 627,user627@demo.com,25,38.95,1004.59,0,0,1,6.9,2,10,one_year,bank_transfer,1,basic,0.0,phone,sin quejas registradas,0
628,Cliente 628,user628@demo.com,27,63.32,1757.51,0,2,1,42.8,3,0,month_to_month,bank_transfer,0,standard,0.0,whatsapp,sin quejas registradas,0
629,Cliente 629,user629@demo.com,36,64.96,2305.56,0,0,1,11.4,1,0,month_to_month,electronic_check,1,standard,0.0,email,sin quejas registradas,1
630,Cliente 630,user630@demo.com,27,62.06,1504.87,1,2,1,20.7,2,10,two_year,electronic_check,0,standard,0.0,chat,Cargo por servicio que no solicite,1
631,Cliente 631,user631@demo.com,53,60.25,2982.37,0,0,1,25.7,3,5,two_year,cash,1,standard,0.0,whatsapp,sin quejas registradas,0
632,Cliente 632,user632@demo.com,24,89.71,1921.04,0,0,1,23.6,1,0,two_year,credit_card,0,premium,0.0,email,sin quejas registradas,0
633,Cliente 633,user633@demo.com,31,31.51,855.41,0,0,1,36.6,5,15,month_to_month,credit_card,0,basic,0.0,whatsapp,sin quejas registradas,0
634,Cliente 634,user634@demo.com,27,53.79,1344.86,0,4,0,12.3,2,5,month_to_month,electronic_check,0,standard,57.13,chat,sin quejas registradas,0
635,Cliente 635,user635@demo.com,13,79.92,1002.77,1,2,1,19.6,4,5,month_to_month,electronic_check,1,standard,0.0,chat,Cobro duplicado en factura,0
636,Cliente 636,user636@demo.com,49,82.82,3741.59,1,1,1,29.8,4,0,one_year,cash,0,premium,0.0,phone,Demoras al contestar en el call center,0
637,Cliente 637,user637@demo.com,17,23.72,392.02,0,4,1,54.2,4,20,month_to_month,credit_card,0,basic,66.13,email,sin quejas registradas,0
638,Cliente 638,user638@demo.com,22,48.13,962.77,0,0,0,34.8,2,0,one_year,bank_transfer,0,standard,0.0,email,sin quejas registradas,0
639,Cliente 639,user639@demo.com,57,84.88,4447.09,1,3,0,39.4,1,0,month_to_month,electronic_check,0,premium,250.23,phone,Internet inestable en horas pico,0
640,Cliente 640,user640@demo.com,68,66.18,4536.85,0,1,1,15.0,1,10,one_year,electronic_check,1,standard,0.0,phone,sin quejas registradas,0
641,Cliente 641,user641@demo.com,48,59.3,2919.45,0,3,0,26.1,2,0,month_to_month,credit_card,0,standard,93.69,email,sin quejas registradas,0
642,Cliente 642,user642@demo.com,66,50.21,3030.22,1,1,0,48.9,3,10,two_year,bank_transfer,0,standard,0.0,chat,Cobro duplicado en factura,0
643,Cliente 643,user643@demo.com,61,46.56,2738.78,1,0,0,18.9,4,5,month_to_month,electronic_check,1,standard,0.0,phone,Demoras al contestar en el call center,1
644,Cliente 644,user644@demo.com,35,61.34,1944.3,1,1,1,26.2,4,0,one_year,electronic_check,0,standard,0.0,email,Demoras al contestar en el call center,0
645,Cliente 645,user645@demo.com,55,49.45,2340.8,0,1,0,4.1,5,15,month_to_month,credit_card,0,standard,0.0,whatsapp,sin quejas registradas,0
646,Cliente 646,user646@demo.com,24,54.06,1294.29,0,2,2,31.9,5,0,one_year,electronic_check,0,standard,0.0,phone,sin quejas registradas,0
647,Cliente 647,user647@demo.com,33,56.73,1655.3,0,1,1,23.2,2,20,one_year,credit_card,0,standard,0.0,email,sin quejas registradas,1
648,Cliente 648,user648@demo.com,39,40.08,1461.74,0,2,1,30.4,3,15,month_to_month,credit_card,1,standard,0.0,chat,sin quejas registradas,0
649,Cliente 649,user649@demo.com,69,66.71,4360.91,0,2,0,15.3,5,0,month_to_month,electronic_check,1,standard,0.0,chat,sin quejas registradas,0
650,Cliente 650,user650@demo.com,61,119.11,6443.92,0,2,0,3.1,4,5,month_to_month,credit_card,1,enterprise,0.0,chat,sin quejas registradas,1
651,Cliente 651,user651@demo.com,35,15.91,483.85,0,2,1,33.0,3,0,month_to_month,electronic_check,1,basic,0.0,phone,sin quejas registradas,1
652,Cliente 652,user652@demo.com,47,62.13,2685.34,1,2,0,10.7,5,10,one_year,bank_transfer,0,standard,0.0,whatsapp,Internet inestable en horas pico,0
653,Cliente 653,user653@demo.com,15,38.28,597.43,0,2,1,4.6,1,0,month_to_month,bank_transfer,0,basic,0.0,whatsapp,sin quejas registradas,0
654,Cliente 654,user654@demo.com,58,67.7,3820.69,0,3,1,22.0,4,5,month_to_month,bank_transfer,0,standard,143.93,email,sin quejas registradas,0
655,Cliente 655,user655@demo.com,40,56.02,2075.61,1,0,0,58.9,5,20,month_to_month,credit_card,0,standard,0.0,phone,Internet inestable en horas pico,0
656,Cliente 656,user656@demo.com,38,71.76,2339.07,0,1,0,9.4,3,10,month_to_month,credit_card,0,standard,0.0,phone,sin quejas registradas,1
657,Cliente 657,user657@demo.com,55,80.86,4314.12,0,1,0,11.1,4,20,month_to_month,electronic_check,1,premium,0.0,email,sin quejas registradas,1
658,Cliente 658,user658@demo.com,45,59.23,2314.73,0,3,0,34.2,1,10,one_year,credit_card,0,standard,84.32,phone,sin quejas registradas,0
659,Cliente 659,user659@demo.com,6,79.91,459.57,0,1,0,16.5,4,5,month_to_month,electronic_check,0,standard,0.0,email,sin quejas registradas,1
660,Cliente 660,user660@demo.com,21,15.0,315.12,0,2,1,32.9,2,0,two_year,bank_transfer,1,basic,0.0,email,sin quejas registradas,0
661,Cliente 661,user661@demo.com,13,89.99,1093.5,0,0,0,15.8,5,0,one_year,electronic_check,0,premium,0.0,whatsapp,sin quejas registradas,0
662,Cliente 662,user662@demo.com,53,63.25,3050.15,0,2,1,13.8,2,5,month_to_month,credit_card,0,standard,0.0,email,sin quejas registradas,0
663,Cliente 663,user663@demo.com,3,78.71,202.95,0,0,2,9.8,2,5,two_year,credit_card,0,standard,0.0,chat,sin quejas registradas,1
664,Cliente 664,user664@demo.com,15,28.16,361.13,0,0,2,24.7,2,5,one_year,credit_card,1,basic,0.0,email,sin quejas registradas,0
665,Cliente 665,user665@demo.com,43,36.72,1477.91,0,1,1,9.7,4,15,one_year,electronic_check,0,basic,0.0,whatsapp,sin quejas registradas,0
666,Cliente 666,user666@demo.com,50,58.21,2988.12,0,2,1,13.2,5,0,month_to_month,credit_card,0,standard,0.0,chat,sin quejas registradas,0
667,Cliente 667,user667@demo.com,36,54.63,1767.68,0,1,0,42.3,2,10,one_year,credit_card,0,standard,0.0,whatsapp,sin quejas registradas,0
668,Cliente 668,user668@demo.com,62,61.23,3662.67,0,0,1,76.1,2,15,month_to_month,cash,0,standard,0.0,whatsapp,sin quejas registradas,0
669,Cliente 669,user669@demo.com,66,78.86,5136.38,0,1,4,27.1,4,10,month_to_month,credit_card,0,standard,0.0,email,sin quejas registradas,0
670,Cliente 670,user670@demo.com,10,16.17,139.41,0,3,2,43.4,3,0,month_to_month,electronic_check,0,basic,35.76,chat,sin quejas registradas,1
671,Cliente 671,user671@demo.com,68,76.42,4576.2,0,1,1,14.5,3,0,month_to_month,bank_transfer,0,standard,0.0,chat,sin quejas registradas,0
672,Cliente 672,user672@demo.com,44,55.18,2224.59,0,1,0,16.1,5,0,one_year,electronic_check,1,standard,0.0,chat,sin quejas registradas,0
673,Cliente 673,user673@demo.com,46,50.52,2286.78,0,1,0,22.8,3,0,month_to_month,electronic_check,0,standard,0.0,chat,sin quejas registradas,0
674,Cliente 674,user674@demo.com,7,22.64,148.62,0,2,0,10.9,4,15,month_to_month,electronic_check,0,basic,0.0,whatsapp,sin quejas registradas,1
675,Cliente 675,user675@demo.com,45,66.07,2963.75,1,1,0,13.7,5,10,two_year,credit_card,0,standard,0.0,whatsapp,Velocidad menor a la contratada,0
676,Cliente 676,user676@demo.com,52,15.0,798.35,1,1,0,32.1,2,20,month_to_month,credit_card,0,basic,0.0,chat,Cargo por servicio que no solicite,0
677,Cliente 677,user677@demo.com,42,69.26,2913.79,0,0,1,20.0,5,10,month_to_month,credit_card,0,standard,0.0,email,sin quejas registradas,0
678,Cliente 678,user678@demo.com,6,22.17,139.46,1,2,3,17.5,5,0,month_to_month,bank_transfer,0,basic,0.0,email,Cobro duplicado en factura,1
679,Cliente 679,user679@demo.com,38,56.18,2136.7,0,1,0,16.8,3,15,two_year,credit_card,0,standard,0.0,chat,sin quejas registradas,0
680,Cliente 680,user680@demo.com,67,52.38,3581.18,0,0,1,7.8,2,10,one_year,electronic_check,0,standard,0.0,email,sin quejas registradas,0
681,Cliente 681,user681@demo.com,52,80.73,4267.11,2,2,0,22.2,1,0,one_year,credit_card,0,premium,0.0,whatsapp,Velocidad menor a la contratada,0
682,Cliente 682,user682@demo.com,10,51.07,508.68,1,1,0,10.9,1,0,two_year,bank_transfer,0,standard,0.0,email,Internet inestable en horas pico,1
683,Cliente 683,user683@demo.com,69,39.73,2769.77,0,2,1,4.0,5,15,one_year,credit_card,0,basic,0.0,chat,sin quejas registradas,0
684,Cliente 684,user684@demo.com,69,43.85,3137.41,0,2,0,6.8,3,15,two_year,credit_card,0,standard,0.0,phone,sin quejas registradas,0
685,Cliente 685,user685@demo.com,13,83.0,1019.7,0,0,1,17.1,4,0,one_year,credit_card,1,premium,0.0,chat,sin quejas registradas,1
686,Cliente 686,user686@demo.com,57,66.8,3722.53,0,0,0,30.3,2,5,two_year,credit_card,0,standard,0.0,whatsapp,sin quejas registradas,0
687,Cliente 687,user687@demo.com,29,46.52,1285.66,1,1,0,36.1,2,20,one_year,electronic_check,1,standard,0.0,whatsapp,Demoras al contestar en el call center,0
688,Cliente 688,user688@demo.com,43,49.8,2184.67,0,2,0,5.3,5,15,month_to_month,bank_transfer,0,standard,0.0,chat,sin quejas registradas,0
689,Cliente 689,user689@demo.com,32,20.52,614.79,0,2,1,28.2,4,15,month_to_month,electronic_check,1,basic,0.0,email,sin quejas registradas,0
690,Cliente 690,user690@demo.com,56,63.55,3608.43,0,2,0,61.3,2,0,month_to_month,electronic_check,0,standard,0.0,whatsapp,sin quejas registradas,0
691,Cliente 691,user691@demo.com,71,16.28,1167.29,0,2,0,37.4,1,0,month_to_month,bank_transfer,0,basic,0.0,email,sin quejas registradas,0
692,Cliente 692,user692@demo.com,57,71.54,4250.58,1,3,2,21.5,5,0,two_year,bank_transfer,0,standard,210.39,email,Cobro duplicado en factura,0
693,Cliente 693,user693@demo.com,67,57.83,3486.31,0,0,1,22.9,1,10,one_year,credit_card,0,standard,0.0,whatsapp,sin quejas registradas,0
694,Cliente 694,user694@demo.com,68,107.51,7251.64,1,1,0,21.1,1,15,one_year,credit_card,0,premium,0.0,chat,Cobro duplicado en factura,0
695,Cliente 695,user695@demo.com,7,30.8,215.9,1,2,0,12.9,2,10,one_year,cash,0,basic,0.0,email,Cargo por servicio que no solicite,0
696,Cliente 696,user696@demo.com,18,52.74,984.69,0,4,0,38.6,5,0,two_year,credit_card,1,standard,110.1,chat,sin quejas registradas,0
697,Cliente 697,user697@demo.com,52,94.56,5071.42,0,0,0,8.5,4,10,one_year,credit_card,1,premium,0.0,chat,sin quejas registradas,0
698,Cliente 698,user698@demo.com,42,81.21,3290.44,2,3,0,22.4,1,0,month_to_month,credit_card,0,premium,91.24,whatsapp,Demoras al contestar en el call center,0
699,Cliente 699,user699@demo.com,4,39.68,153.3,0,1,0,3.9,5,10,month_to_month,credit_card,1,basic,0.0,phone,sin quejas registradas,1
700,Cliente 700,user700@demo.com,7,59.93,370.62,0,1,0,41.1,5,0,month_to_month,credit_card,0,standard,0.0,phone,sin quejas registradas,0
701,Cliente 701,user701@demo.com,37,55.04,2128.11,0,1,0,21.7,4,5,month_to_month,cash,0,standard,0.0,chat,sin quejas registradas,1
702,Cliente 702,user702@demo.com,44,61.2,2426.22,0,2,0,4.9,1,10,month_to_month,electronic_check,0,standard,0.0,whatsapp,sin quejas registradas,0
703,Cliente 703,user703@demo.com,12,39.63,473.16,0,3,0,50.7,1,10,month_to_month,electronic_check,0,basic,63.22,chat,sin quejas registradas,1
704,Cliente 704,user704@demo.com,13,53.03,695.7,0,0,2,18.1,5,0,month_to_month,credit_card,1,standard,0.0,email,sin quejas registradas,1
705,Cliente 705,user705@demo.com,10,19.84,186.15,0,2,0,6.1,5,20,month_to_month,credit_card,1,basic,0.0,chat,sin quejas registradas,1
706,Cliente 706,user706@demo.com,41,57.97,2120.65,1,0,0,65.0,5,10,two_year,bank_transfer,1,standard,0.0,email,Cargo por servicio que no solicite,0
707,Cliente 707,user707@demo.com,1,64.9,57.62,1,2,0,15.9,3,5,month_to_month,cash,0,standard,0.0,email,Cargo por servicio que no solicite,1
708,Cliente 708,user708@demo.com,41,50.0,2093.66,1,3,0,9.9,3,0,two_year,credit_card,0,standard,136.71,chat,Cobro duplicado en factura,0
709,Cliente 709,user709@demo.com,34,19.47,630.31,0,2,0,23.2,1,0,month_to_month,cash,1,basic,0.0,email,sin quejas registradas,1
710,Cliente 710,user710@demo.com,34,76.75,2265.12,0,2,3,6.9,1,10,two_year,electronic_check,0,standard,0.0,email,sin quejas registradas,0
711,Cliente 711,user711@demo.com,49,63.02,3067.61,0,0,1,12.9,2,0,one_year,electronic_check,1,standard,0.0,phone,sin quejas registradas,0
712,Cliente 712,user712@demo.com,38,39.03,1334.88,0,2,2,46.7,4,20,two_year,electronic_check,0,basic,0.0,email,sin quejas registradas,0
713,Cliente 713,user713@demo.com,52,48.83,2603.35,1,1,1,16.2,3,10,month_to_month,bank_transfer,1,standard,0.0,whatsapp,Cobro duplicado en factura,0
714,Cliente 714,user714@demo.com,55,21.99,1102.91,3,3,0,27.0,4,5,one_year,electronic_check,1,basic,30.65,chat,Demoras al contestar en el call center,0
715,Cliente 715,user715@demo.com,66,32.44,1905.64,2,3,0,48.2,3,0,month_to_month,electronic_check,0,basic,51.94,chat,Cobro duplicado en factura,0
716,Cliente 716,user716@demo.com,57,43.17,2133.35,0,0,0,15.8,3,5,month_to_month,credit_card,0,standard,0.0,chat,sin quejas registradas,0
717,Cliente 717,user717@demo.com,37,82.03,2890.35,0,1,0,9.6,5,15,one_year,electronic_check,0,premium,0.0,chat,sin quejas registradas,0
718,Cliente 718,user718@demo.com,35,40.93,1346.81,1,2,0,30.7,4,5,month_to_month,credit_card,0,standard,0.0,email,Cobro duplicado en factura,0
719,Cliente 719,user719@demo.com,17,69.08,1174.67,0,2,0,5.9,5,10,month_to_month,bank_transfer,1,standard,0.0,chat,sin quejas registradas,0
720,Cliente 720,user720@demo.com,43,43.16,1749.95,0,1,0,8.6,5,0,two_year,electronic_check,0,standard,0.0,chat,sin quejas registradas,0
721,Cliente 721,user721@demo.com,10,60.45,555.39,0,1,1,4.8,4,0,month_to_month,credit_card,0,standard,0.0,chat,sin quejas registradas,1
722,Cliente 722,user722@demo.com,67,51.89,3137.07,0,2,0,45.8,5,15,one_year,electronic_check,0,standard,0.0,email,sin quejas registradas,0
723,Cliente 723,user723@demo.com,60,74.21,4032.41,3,2,0,20.5,2,0,month_to_month,electronic_check,0,standard,0.0,phone,Velocidad menor a la contratada,0
724,Cliente 724,user724@demo.com,9,43.23,402.91,0,3,0,31.5,3,20,month_to_month,electronic_check,0,standard,90.46,email,sin quejas registradas,1
725,Cliente 725,user725@demo.com,56,20.4,1008.76,0,1,1,9.2,1,0,month_to_month,credit_card,1,basic,0.0,whatsapp,sin quejas registradas,0
726,Cliente 726,user726@demo.com,9,24.6,231.95,0,1,0,26.2,1,15,month_to_month,credit_card,1,basic,0.0,chat,sin quejas registradas,1
727,Cliente 727,user727@demo.com,52,43.3,2061.08,0,0,0,26.9,1,10,two_year,credit_card,1,standard,0.0,email,sin quejas registradas,0
728,Cliente 728,user728@demo.com,7,27.52,167.15,2,2,0,64.8,1,20,two_year,bank_transfer,0,basic,0.0,chat,Velocidad menor a la contratada,0
729,Cliente 729,user729@demo.com,35,64.02,2016.04,0,2,3,29.6,3,5,month_to_month,electronic_check,0,standard,0.0,whatsapp,sin quejas registradas,1
730,Cliente 730,user730@demo.com,47,44.75,1812.33,0,0,2,36.0,4,5,month_to_month,bank_transfer,0,standard,0.0,chat,sin quejas registradas,0
731,Cliente 731,user731@demo.com,52,107.24,5621.13,0,0,0,21.7,5,0,two_year,credit_card,0,premium,0.0,whatsapp,sin quejas registradas,0
732,Cliente 732,user732@demo.com,30,16.77,479.21,0,0,0,0.9,5,10,month_to_month,electronic_check,0,basic,0.0,phone,sin quejas registradas,0
733,Cliente 733,user733@demo.com,66,59.48,3601.41,0,3,0,24.5,1,20,month_to_month,electronic_check,0,standard,101.02,email,sin quejas registradas,0
734,Cliente 734,user734@demo.com,55,30.19,1631.24,0,0,0,17.0,3,0,month_to_month,electronic_check,0,basic,0.0,email,sin quejas registradas,0
735,Cliente 735,user735@demo.com,15,44.15,646.44,0,0,1,16.3,3,20,one_year,electronic_check,0,standard,0.0,chat,sin quejas registradas,0
736,Cliente 736,user736@demo.com,48,58.11,2895.2,1,1,0,13.4,1,20,month_to_month,electronic_check,0,standard,0.0,chat,Velocidad menor a la contratada,1
737,Cliente 737,user737@demo.com,52,15.0,812.96,0,0,1,16.3,1,15,month_to_month,electronic_check,0,basic,0.0,whatsapp,sin quejas registradas,0
738,Cliente 738,user738@demo.com,24,60.21,1425.01,0,2,3,11.3,2,10,two_year,cash,1,standard,0.0,whatsapp,sin quejas registradas,1
739,Cliente 739,user739@demo.com,53,96.86,5203.21,0,1,0,33.7,5,20,two_year,bank_transfer,0,premium,0.0,chat,sin quejas registradas,0
740,Cliente 740,user740@demo.com,64,45.02,2905.73,0,0,0,7.9,2,0,one_year,credit_card,1,standard,0.0,chat,sin quejas registradas,0
741,Cliente 741,user741@demo.com,59,60.72,3397.13,2,0,1,59.1,2,10,one_year,bank_transfer,0,standard,0.0,chat,Demoras al contestar en el call center,0
742,Cliente 742,user742@demo.com,55,77.55,4226.4,0,2,0,31.7,5,15,two_year,cash,0,standard,0.0,whatsapp,sin quejas registradas,0
743,Cliente 743,user743@demo.com,46,51.39,2046.35,0,1,1,40.0,2,15,one_year,credit_card,0,standard,0.0,email,sin quejas registradas,0
744,Cliente 744,user744@demo.com,20,42.22,845.75,0,2,0,8.5,4,10,one_year,credit_card,0,standard,0.0,phone,sin quejas registradas,0
745,Cliente 745,user745@demo.com,57,15.0,891.22,0,3,0,12.6,5,0,month_to_month,credit_card,0,basic,42.82,chat,sin quejas registradas,0
746,Cliente 746,user746@demo.com,26,69.1,1557.64,1,3,0,21.1,1,20,month_to_month,cash,1,standard,80.06,whatsapp,Internet inestable en horas pico,1
747,Cliente 747,user747@demo.com,38,52.51,2029.75,0,3,1,19.6,3,10,two_year,bank_transfer,1,standard,109.68,chat,sin quejas registradas,0
748,Cliente 748,user748@demo.com,23,32.72,780.1,0,0,0,31.7,2,15,one_year,electronic_check,0,basic,0.0,chat,sin quejas registradas,0
749,Cliente 749,user749@demo.com,23,57.79,1189.92,0,0,0,19.6,1,10,month_to_month,bank_transfer,0,standard,0.0,whatsapp,sin quejas registradas,0
750,Cliente 750,user750@demo.com,12,42.16,483.13,1,0,1,61.3,1,20,one_year,electronic_check,0,standard,0.0,phone,Demoras al contestar en el call center,0
751,Cliente 751,user751@demo.com,69,43.37,3098.98,0,0,0,8.6,4,5,two_year,electronic_check,1,standard,0.0,email,sin quejas registradas,0
752,Cliente 752,user752@demo.com,11,68.34,783.35,0,1,1,7.1,4,5,month_to_month,credit_card,0,standard,0.0,whatsapp,sin quejas registradas,1
753,Cliente 753,user753@demo.com,7,25.56,156.66,1,2,1,12.1,3,15,one_year,credit_card,0,basic,0.0,chat,Cargo por servicio que no solicite,1
754,Cliente 754,user754@demo.com,67,78.04,4809.34,0,0,0,16.4,4,5,month_to_month,electronic_check,0,standard,0.0,chat,sin quejas registradas,0
755,Cliente 755,user755@demo.com,40,24.25,959.94,0,2,0,42.5,4,0,one_year,electronic_check,1,basic,0.0,chat,sin quejas registradas,0
756,Cliente 756,user756@demo.com,32,40.42,1156.74,0,0,1,25.7,1,15,two_year,bank_transfer,0,standard,0.0,chat,sin quejas registradas,0
757,Cliente 757,user757@demo.com,53,97.3,4718.33,1,1,0,1.2,1,0,two_year,electronic_check,0,premium,0.0,phone,Demoras al contestar en el call center,0
758,Cliente 758,user758@demo.com,28,79.8,1909.65,0,1,0,1.4,2,0,two_year,bank_transfer,0,standard,0.0,email,sin quejas registradas,0
759,Cliente 759,user759@demo.com,10,57.15,503.32,0,0,0,17.6,3,0,one_year,credit_card,1,standard,0.0,email,sin quejas registradas,0
760,Cliente 760,user760@demo.com,52,34.31,1717.15,0,1,2,13.8,5,0,month_to_month,credit_card,0,basic,0.0,whatsapp,sin quejas registradas,0
761,Cliente 761,user761@demo.com,13,43.36,552.75,0,2,0,18.0,5,20,one_year,electronic_check,1,standard,0.0,chat,sin quejas registradas,0
762,Cliente 762,user762@demo.com,40,56.61,2218.62,1,1,0,16.4,5,20,month_to_month,cash,1,standard,0.0,chat,Internet inestable en horas pico,1
763,Cliente 763,user763@demo.com,68,55.83,3817.97,0,2,1,55.4,2,0,one_year,cash,0,standard,0.0,chat,sin quejas registradas,0
